tweet_id,class,error[Truncated axis],error[Dual axis],error[Value as area/volume],error[Inverted axis],error[Uneven binning],error[Unclear encoding],error[Inappropriate encoding],error[Cherry-picking],error[Setting an arbitrary threshold],error[Causal inference],error[Issues with data validity],error[Failure to account for statistical nuance],error[Misrepresentation of scientific studies],error[Incorrect reading of chart]
1315207842580889601,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1425839849169248268,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1320772956897923076,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318990658787565575,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1371983492804923399,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1428424385451417601,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1391269109644468225,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1386731449236217871,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1268288460483252224,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1311708916426792960,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1381013900250947584,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1369241822321598464,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1265139915689472005,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373323779871539204,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1369981146277285900,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1320840237225037825,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1266903803762278400,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1268338460777160706,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1378883977088364544,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1371522809239846913,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1382430402888019971,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1294985564354158592,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312543078461452290,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1390379795461115910,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1294408491734568965,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1428837716213604354,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1323425309320912897,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1420275327918555139,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1380934888501694465,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1268827398893711361,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1379850957861834755,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1377328416626774018,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1382193915780993031,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1421580416515985415,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1314220995608182784,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1384226750507360256,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1418924956054917128,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1313534436613423105,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1296887325721415680,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1420627909186756611,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1266479602614108160,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1319233048416837632,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1322264041285423106,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1378783177024679939,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1375351205581385738,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1297887211388637185,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1314778710759870465,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427650211753730049,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1294293809086566401,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1370254914119696385,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1294661383641092097,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1288041826734280704,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1320730909197373441,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1417679734977204224,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1317785876219502593,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1419693291080232964,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1263593526664679427,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1293775120352256002,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1383068167652663296,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1322214650210123776,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1316049025267712001,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1317352613592137728,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1291790898909589504,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1320267213782200321,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1321479198482092034,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1268179961053097985,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1315735349595959296,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1385575575658528768,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1374371607213346824,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1386019721741357056,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312006997273968644,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1374503384028385293,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1267487900251246592,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1261436200931426304,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1374431012378177543,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1314984961762615296,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1315986038431637504,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373669393180192771,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1294303688777965570,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1243300085070540801,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1314248600667459584,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318574993278668801,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1290943774957481985,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1388921389550292996,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1402650015940575234,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1428701064459599873,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312100919903805440,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1390642199260434433,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427253880728039433,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312609578710753280,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1420281681001472002,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1379843608954671105,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1388320845211262979,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1429148814204674049,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1420113600908308488,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1317197388294066176,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1319855660226445312,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1385213765210230785,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1313361370587500544,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1298134624044896256,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1420832007853051915,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1378326392157437953,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312753060272377857,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1379686232662237186,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1377508527724503044,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1352301323270705152,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1377561493881958402,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1288825468842643457,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1424977663538704394,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1265752824974991365,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1288460797375647745,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1313482150394712064,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1297373769166708740,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1390692964423372803,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1425486659995439109,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1324043328191680513,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1269008401272627211,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1424485268141350912,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1262884562901835776,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1320813005379112960,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1261863418933452800,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1389706896131739649,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1314576394274430979,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1317298151552843777,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1370854554510721027,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1289557528435666944,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1421104827459805184,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1322370848750227467,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1325886172594364418,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1323504795399856129,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1386974049839034369,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1374469117617446933,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1425445093889216513,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1241466179438477313,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1294276317811277824,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1292280641317302272,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1268434140589895680,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1264463160188248064,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312034883032608780,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1263441462877806603,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1389167373593108480,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312775989668306945,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1370244928622694401,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1266238355966054400,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1376068177168334849,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1324798782773420033,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1314269978808385536,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1290660232658595841,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373194493541818368,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373639868581093378,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1296400448778272768,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1379063385413849094,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373169152458944512,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1289355242115538946,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1324190159487709186,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1316434894130745344,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1325476463911559175,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1314222329203916801,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1314229058360795136,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1257556538476167168,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1295684718910988288,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1420375128760782856,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1261203295235948546,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1323310058021728258,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1267709939591544837,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1321252890657255424,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1288581203344465921,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1269171679315386372,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1324418400324562944,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1384105550267379721,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1265571636662632450,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1315784339121037312,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1372567846694256640,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1262941229530189826,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318348484886646784,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1258145772173799424,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1384836232677666820,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1264051329648988163,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1422332900536619016,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1245385956821262339,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1428394618685693958,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1379457037789065220,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1263962854769725440,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1385276086762631168,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1317186469757390849,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1269049589476102144,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1311984257951240201,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1297848861558538246,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1266072684628267009,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1391010032033189895,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1428138263852851202,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1352346501025050626,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1419991056767193107,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1314131140949749760,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1311968215610712068,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1422688303468453889,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1292870757387612160,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1376933083065282561,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1253480598594899969,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318262286235111424,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373281573127217158,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1290287761107202048,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1379357629630316544,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1313061070370557953,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1422602340629061636,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1313520858774810624,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1314151067253452800,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1377034735038390272,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1418134033276538881,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1268957364557922305,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1375278752196816901,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1391080251460100099,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1377279518235373569,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318973871916277760,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1264835223340101632,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1311548901577691141,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1324645157015293952,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1316776665385754625,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1288983441455734784,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1425231719532216322,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1374266163228774402,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1428058621078761478,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1375846774175277062,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1387086974821994496,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1428174502987542538,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1385221195218440195,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1265499067783798786,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1291645057724866561,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1387797015485030402,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1262333453346967553,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1289012787906138112,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318208855877308417,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1322861266986217473,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1324146001771433987,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1265024645553696771,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1383647617708482569,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1288643830187622400,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1322989383549657094,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1352682932784295942,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1259714053259309062,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1292400790456479745,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318985057042915328,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1313498881485934597,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1322803086998573057,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1378006392850747393,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1386118151260315649,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1422382437326368789,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1322136738047926272,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1321938612267614208,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1428365781138493455,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1320645918618800128,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373270007166029826,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1298126298787676161,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1263226999977455616,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427119439783219200,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1369745185828007936,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1425573175472054274,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1390672769537519616,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318586880720474112,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1316612291497000960,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1263449416914153472,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1238373618918162432,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1289349224690155520,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1266757187474526208,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1289170158834135040,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1385664206524006411,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1417681299582726144,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1374408578715459585,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1311659663549702146,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1383390657490817025,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1288299644838002688,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1287949907999916032,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1385332462906130437,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1372172711347294211,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1352777499235778561,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1315061807547965440,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1385336776382889986,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1313379926410760192,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1429100848274046977,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1297860730532831233,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1371596624145780736,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1264406169461743616,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1263296855728959493,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1421206352727199748,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1378629912031068161,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1319644996014903296,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1322256141846532096,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1324344612719394816,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373554002982445060,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1315280905888464896,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312854476617912324,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1382063713902022656,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1371938274302955520,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1316054009296359426,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1424863433405739009,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1264179261981810690,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426268933385068547,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1421462613729415172,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1382360096664084480,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1267469680530292736,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427303808250613763,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1313823681328615426,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1317123415430627329,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1291745325946896385,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427275574742069260,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1383298357016219648,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1425853512378880002,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1418434777208733697,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1261102411957010438,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1390289388861460491,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1254093474821005312,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1311294745197662210,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1419624987212849158,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1263437248126750725,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1419665261020553217,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373574374775607299,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1268729277429608448,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1402762678225997825,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1315784771306434565,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1262400469521047561,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1313183262651625486,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1371021645465362433,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1265903130111348739,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1265121285157392385,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1389158262830944259,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1387105675453640706,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1389958030935068678,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1260817964745388032,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426533482365427719,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1421874631435243520,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1317837649340661760,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1319674947040497666,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1262514506535546880,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1418908738203832320,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1322067595558793216,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1321161257320402945,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1291646151356186624,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1321473634964295682,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373116594969178118,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1324525768924368896,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1418601456316280838,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1386567299394539520,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1317243643405664256,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1379806218550661121,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1382223096527032321,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1264736308716396544,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1421194838268067845,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1423713007285252096,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1383774894551232514,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1375156794981486593,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1384338986487869440,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1378144816723238913,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1383160671781683202,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1387749306132844545,negative,False,False,False,False,False,False,False,False,False,False,False,False,False,False
